Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2014","2014","Kcal/personne/jour","2480","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2015","2015","Kcal/personne/jour","2480","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2016","2016","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2017","2017","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2018","2018","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2019","2019","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","156","Nouvelle-Zélande","6128","Valeur","21057","Besoins énergétiques alimentaires moyens (kcal/personne/jour)","2020","2020","Kcal/personne/jour","2482","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","88","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20102012","2010-2012","g/personne/jour","88","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20112013","2011-2013","g/personne/jour","87.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20122014","2012-2014","g/personne/jour","87.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20132015","2013-2015","g/personne/jour","87","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20142016","2014-2016","g/personne/jour","85.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","84.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21013","Disponibilités protéiques moyennes (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","84.4","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20092011","2009-2011","g/personne/jour","45.6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20102012","2010-2012","g/personne/jour","45.7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20112013","2011-2013","g/personne/jour","45.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20122014","2012-2014","g/personne/jour","45","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20132015","2013-2015","g/personne/jour","44","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20142016","2014-2016","g/personne/jour","43","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20152017","2015-2017","g/personne/jour","42.3","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6123","Valeur","21014","Disponibilités protéines moyennes d’origine animale (g/personne/jour) (moyenne sur 3 ans)","20162018","2016-2018","g/personne/jour","42","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2010","2010","I$","33865","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2011","2011","I$","32523.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2012","2012","I$","32961.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2013","2013","I$","32189.3","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2014","2014","I$","30530.5","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2015","2015","I$","30147","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2016","2016","I$","30184.9","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2017","2017","I$","29077.4","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2018","2018","I$","28350.9","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6126","Valeur","22013","PIB par habitant, ($ PPA internationaux constants de 2011)","2019","2019","I$","27294.6","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20092011","2009-2011","%","6","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20102012","2010-2012","%","5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20112013","2011-2013","%","5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20122014","2012-2014","%","5","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20132015","2013-2015","%","7","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20142016","2014-2016","%","9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20152017","2015-2017","%","11","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20172019","2017-2019","%","8","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2010","2010","indice","0.59","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2011","2011","indice","0.43","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2012","2012","indice","0.46","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2013","2013","indice","0.46","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2014","2014","indice","0.73","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2015","2015","indice","0.78","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2016","2016","indice","0.76","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.75","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2018","2018","indice","0.66","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2019","2019","indice","0.59","X","Sources internationales sûres",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2010","2010","Kcal/personne/jour","1881","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2011","2011","Kcal/personne/jour","1894","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2012","2012","Kcal/personne/jour","1906","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2013","2013","Kcal/personne/jour","1917","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2014","2014","Kcal/personne/jour","1924","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2015","2015","Kcal/personne/jour","1930","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2016","2016","Kcal/personne/jour","1931","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2017","2017","Kcal/personne/jour","1930","F","Estimation FAO",""
"FS","Données de la sécurité alimentaire","221","Oman","6128","Valeur","21056","Besoins énergétiques alimentaires minimaux (kcal/personne/jour)","2018","2018","Kcal/personne/jour","1929","F","Estimation FAO",""
